,pos_normcdf_hmean,neg_normcdf_hmean
kay,0.6086932585600732,0.1976664018959571
kc,0.6086932585600732,0.1976664018959571
keeping,0.5435809833509554,0.49902430440483864
keeps,0.27317148920710127,0.7436463548225841
keith,0.6349753473495704,0.1976664018959571
kelly,0.5359565580279563,0.4777649667370324
kenny,0.4536093288644353,0.48013643880777057
kenya,0.6086932585600732,0.1976664018959571
kept,0.5137399024456217,0.5406984527296647
kevin,0.4856365921099449,0.5120839934719636
kewl,0.6086932585600732,0.1976664018959571
key,0.3690457133425946,0.5550270522447023
keyboard,0.4159168237072703,0.5956891342690475
keynote,0.6086932585600732,0.1976664018959571
keys,0.3276739607001532,0.6548181028808971
kick,0.6435729916698214,0.36483960708094054
kicked,0.16390567173594725,0.663028552771
kicking,0.4159168237072703,0.5956891342690475
kid,0.4626347731408138,0.6418522983405519
kiddin,0.6086932585600732,0.1976664018959571
kidding,0.5367048990104405,0.40277537424564336
kidney,0.16390567173594725,0.615752592673383
kids,0.6585635685582735,0.6350309067642662
kill,0.42429428733108615,0.6617028856994396
killed,0.26751614709753496,0.6571581020145307
killing,0.27317148920710127,0.7436463548225841
kim,0.47011210161583683,0.4965213271142267
kind,0.4011311154790649,0.7589295536643458
kinda,0.5764430567918103,0.6428108097875127
kindergarten,0.3690457133425946,0.5550270522447023
kinds,0.47011210161583683,0.4965213271142267
king,0.26751614709753496,0.6571581020145307
kiss,0.41862372541799675,0.5524183611087784
kitchen,0.5314624618768268,0.4500079096009449
kitten,0.16390567173594725,0.663028552771
kitties,0.5367048990104405,0.40277537424564336
kitty,0.29508307858417704,0.703244299816905
kiwi,0.6600643894977646,0.1976664018959571
klg,0.4536093288644353,0.48013643880777057
knee,0.28849503950463556,0.6296060557408018
knees,0.16390567173594725,0.6398684002920534
knew,0.5677351906185062,0.5979140869119876
knight,0.6761607043780581,0.2901356130963729
kno,0.3798954132446282,0.5931494454961559
know,0.6519508456015863,0.6810646700691
knowing,0.5837460313914558,0.3559149984563499
known,0.41862372541799675,0.5524183611087784
knows,0.6417171506751551,0.43511441597858763
knw,0.3195702890278771,0.5973432214933083
knwo,0.16390567173594725,0.615752592673383
ko,0.5837460313914558,0.3559149984563499
kong,0.41862372541799675,0.5524183611087784
koolaid,0.4536093288644353,0.48013643880777057
korea,0.47011210161583683,0.4965213271142267
koreans,0.6086932585600732,0.1976664018959571
kutner,0.6349753473495704,0.1976664018959571
ky,0.6086932585600732,0.1976664018959571
kyoto,0.6086932585600732,0.1976664018959571
la,0.6781808961511764,0.5759333980703278
lab,0.16390567173594725,0.6851772250518793
lack,0.5001769808352083,0.5268110026546757
lacking,0.4536093288644353,0.48013643880777057
ladies,0.3690457133425946,0.5550270522447023
lady,0.4808394839453469,0.6975621754949933
laguna,0.4536093288644353,0.48013643880777057
lah,0.4536093288644353,0.48013643880777057
lake,0.24130857473627085,0.7043832926803943
laksa,0.6086932585600732,0.1976664018959571
lambs,0.6086932585600732,0.1976664018959571
lame,0.40788665315741085,0.6848457201821705
land,0.6761607043780581,0.2901356130963729
landed,0.3195702890278771,0.5973432214933083
lane,0.6838908396042429,0.1976664018959571
lang,0.3690457133425946,0.5550270522447023
language,0.5762488405982867,0.41424260589355727
languages,0.4536093288644353,0.48013643880777057
lap,0.6086932585600732,0.1976664018959571
laptop,0.3664541688556196,0.8072960995933139
large,0.6125150343291683,0.3865831381603688
larry,0.5367048990104405,0.40277537424564336
las,0.6086932585600732,0.1976664018959571
lastnight,0.47011210161583683,0.4965213271142267
lasts,0.5367048990104405,0.40277537424564336
late,0.6783171209286646,0.6530435830292368
lately,0.3482898130320919,0.7744623423503257
later,0.7662783241236893,0.523475328722673
latest,0.6112568269094343,0.4250188610678577
latte,0.6125150343291683,0.3865831381603688
laugh,0.6112568269094343,0.4250188610678577
laughed,0.5367048990104405,0.40277537424564336
laughing,0.6435729916698214,0.36483960708094054
launch,0.6435729916698214,0.36483960708094054
launched,0.4536093288644353,0.48013643880777057
launching,0.4536093288644353,0.48013643880777057
laundry,0.5168732584857327,0.5958161420227419
lauren,0.6112568269094343,0.4250188610678577
law,0.5762488405982867,0.41424260589355727
lawl,0.6086932585600732,0.1976664018959571
laws,0.4536093288644353,0.48013643880777057
lay,0.3690457133425946,0.5550270522447023
layers,0.5367048990104405,0.40277537424564336
layin,0.5367048990104405,0.40277537424564336
laying,0.29508307858417704,0.703244299816905
layout,0.16390567173594725,0.6398684002920534
lazy,0.48716146624963536,0.5765456457085835
le,0.5367048990104405,0.40277537424564336
lead,0.4536093288644353,0.48013643880777057
leak,0.47011210161583683,0.4965213271142267
learn,0.4942488785226057,0.6790168783745013
learned,0.4856365921099449,0.5120839934719636
learning,0.6125150343291683,0.3865831381603688
leave,0.4162590978714818,0.8332032438734271
leavers,0.16390567173594725,0.615752592673383
leaves,0.16390567173594725,0.7262866912226652
leaving,0.3741974583653567,0.8332949432766324
lee,0.4536093288644353,0.48013643880777057
left,0.378697702187446,0.8612026365724074
leg,0.41862372541799675,0.5524183611087784
legal,0.47011210161583683,0.4965213271142267
legend,0.6349753473495704,0.1976664018959571
legs,0.16390567173594725,0.663028552771
leighton,0.4536093288644353,0.48013643880777057
lemeeeeees,0.16390567173594725,0.5907518864412529
length,0.4536093288644353,0.48013643880777057
lens,0.6086932585600732,0.1976664018959571
leppard,0.16390567173594725,0.615752592673383
lesson,0.4856365921099449,0.5120839934719636
lessons,0.4473993910663855,0.5583070582109272
let,0.7052017864288528,0.6247602633429108
lets,0.6456086895891749,0.4807566453780237
letter,0.47011210161583683,0.4965213271142267
letting,0.6349753473495704,0.1976664018959571
level,0.5837460313914558,0.3559149984563499
levels,0.6086932585600732,0.1976664018959571
lewis,0.4536093288644353,0.48013643880777057
library,0.2525179160217589,0.6818255400880073
license,0.4536093288644353,0.48013643880777057
lie,0.5314624618768268,0.4500079096009449
lies,0.4536093288644353,0.48013643880777057
life,0.7394638318419783,0.5846540506143407
lifes,0.6086932585600732,0.1976664018959571
light,0.48716146624963536,0.5765456457085835
lightbox,0.4536093288644353,0.48013643880777057
lighter,0.6086932585600732,0.1976664018959571
lightning,0.16390567173594725,0.6851772250518793
like,0.6692209025556718,0.6641026069576662
liked,0.5380091638959416,0.5659789881445952
likely,0.28849503950463556,0.6296060557408018
likes,0.6125150343291683,0.3865831381603688
liking,0.5359565580279563,0.4777649667370324
lil,0.39326448689921806,0.7059910681124619
lime,0.4536093288644353,0.48013643880777057
limit,0.4536093288644353,0.48013643880777057
limited,0.3798954132446282,0.5931494454961559
line,0.42986730134773116,0.6878708081972429
liners,0.6086932585600732,0.1976664018959571
lines,0.5837460313914558,0.3559149984563499
link,0.7186004003665053,0.51414464099585
linked,0.6349753473495704,0.1976664018959571
links,0.5359565580279563,0.4777649667370324
lion,0.6086932585600732,0.1976664018959571
lip,0.6086932585600732,0.1976664018959571
lips,0.16390567173594725,0.663028552771
liquid,0.5367048990104405,0.40277537424564336
liquor,0.6086932585600732,0.1976664018959571
lisa,0.16390567173594725,0.615752592673383
list,0.7215059050969691,0.48553084426085086
listen,0.8088797259185962,0.3585652871803399
listened,0.3798954132446282,0.5931494454961559
listening,0.8287798971506102,0.4122033784875165
literally,0.3690457133425946,0.5550270522447023
little,0.6054803049497584,0.7226286410382068
live,0.6215716801509088,0.6980288024128287
lived,0.26751614709753496,0.6571581020145307
lives,0.5359565580279563,0.4777649667370324
living,0.3819982527052084,0.6822880975698696
lizards,0.4536093288644353,0.48013643880777057
lj,0.3690457133425946,0.5550270522447023
ll,0.7423209477619614,0.5813280364988603
lmao,0.773430345751641,0.433904674488767
lmaoo,0.4536093288644353,0.48013643880777057
lmaooo,0.16390567173594725,0.615752592673383
lmfao,0.47011210161583683,0.4965213271142267
lmk,0.4536093288644353,0.48013643880777057
load,0.5314624618768268,0.4500079096009449
loads,0.6435729916698214,0.36483960708094054
loan,0.16390567173594725,0.615752592673383
loathe,0.16390567173594725,0.615752592673383
local,0.700346339566368,0.2788472482723043
locked,0.3798954132446282,0.5931494454961559
log,0.16390567173594725,0.6851772250518793
login,0.3690457133425946,0.5550270522447023
logo,0.6086932585600732,0.1976664018959571
logos,0.5367048990104405,0.40277537424564336
lohan,0.16390567173594725,0.615752592673383
lol,0.7735902227630225,0.5393183002735764
lolol,0.5837460313914558,0.3559149984563499
lols,0.6086932585600732,0.1976664018959571
london,0.6482591204050244,0.499112828768542
lonely,0.16390567173594725,0.7797284359943778
lonelyandroid,0.16390567173594725,0.615752592673383
long,0.6236688876339185,0.7070576333752049
longer,0.5168732584857327,0.5958161420227419
longgg,0.16390567173594725,0.615752592673383
look,0.7495011214999608,0.5698526054042414
looked,0.42429428733108615,0.6617028856994396
lookin,0.47011210161583683,0.4965213271142267
looking,0.7342042809097585,0.5891290128793955
looks,0.6532537952978186,0.6727496652285261
looooong,0.3690457133425946,0.5550270522447023
loop,0.16390567173594725,0.6398684002920534
loose,0.3798954132446282,0.5931494454961559
lopez,0.6600643894977646,0.1976664018959571
lord,0.3195702890278771,0.5973432214933083
los,0.28849503950463556,0.6296060557408018
lose,0.3684349162855325,0.6555019694406568
loser,0.3690457133425946,0.5550270522447023
losing,0.23263442677056945,0.7252135917124508
loss,0.24590061707818975,0.8070617805973749
lost,0.29412336278556944,0.8998111308304955
lot,0.7264447857799128,0.574982638830101
lots,0.6562561011440142,0.5434409878290827
lotsa,0.6086932585600732,0.1976664018959571
lottery,0.16390567173594725,0.615752592673383
loud,0.3798954132446282,0.5931494454961559
louise,0.16390567173594725,0.6398684002920534
louisville,0.16390567173594725,0.615752592673383
lounge,0.5837460313914558,0.3559149984563499
lousy,0.16390567173594725,0.615752592673383
lovato,0.5367048990104405,0.40277537424564336
love,0.8303272341837469,0.4497566812457685
loved,0.6754871726108282,0.544331807377219
lovely,0.8148848921531165,0.4008571554027652
lover,0.4536093288644353,0.48013643880777057
loves,0.7073290078986845,0.47944711246043925
lovin,0.4473993910663855,0.5583070582109272
loving,0.814826593326088,0.3339307355455934
low,0.3276739607001532,0.6548181028808971
lower,0.16390567173594725,0.6398684002920534
lu,0.6349753473495704,0.1976664018959571
lucas,0.5837460313914558,0.3559149984563499
luck,0.8287798971506102,0.4122033784875165
luckily,0.16390567173594725,0.663028552771
lucky,0.5506115845741891,0.6779522342399252
luggage,0.3690457133425946,0.5550270522447023
luke,0.5367048990104405,0.40277537424564336
lump,0.16390567173594725,0.615752592673383
lunch,0.335739048219656,0.8805274042605832
lunchtime,0.3195702890278771,0.5973432214933083
lush,0.6086932585600732,0.1976664018959571
luv,0.8333350176427462,0.2393263585468701
ly,0.5367048990104405,0.40277537424564336
lying,0.4159168237072703,0.5956891342690475
lyk,0.16390567173594725,0.615752592673383
lyrics,0.6838908396042429,0.1976664018959571
ma,0.4856365921099449,0.5120839934719636
maam,0.6086932585600732,0.1976664018959571
mac,0.5487721604348087,0.5774004917012358
macbook,0.4856365921099449,0.5120839934719636
machine,0.5522327405161609,0.5170013524445528
machines,0.16390567173594725,0.615752592673383
mad,0.48397767303889155,0.7328154803589434
madness,0.6086932585600732,0.1976664018959571
mag,0.6193378862206035,0.3257824024888085
magazine,0.6838908396042429,0.1976664018959571
magic,0.6600643894977646,0.1976664018959571
magnum,0.16390567173594725,0.615752592673383
mah,0.16390567173594725,0.6398684002920534
maid,0.47011210161583683,0.4965213271142267
mail,0.4637336826649148,0.6702990416123906
mails,0.16390567173594725,0.6398684002920534
main,0.3690457133425946,0.5550270522447023
maine,0.5367048990104405,0.40277537424564336
major,0.3096362078360468,0.6802284642014275
make,0.6384423372873462,0.6937445623270626
makeing,0.4536093288644353,0.48013643880777057
maker,0.3690457133425946,0.5550270522447023
makes,0.6590522693869906,0.6704053707026998
makeup,0.16390567173594725,0.615752592673383
making,0.6528273158831139,0.6659820599261276
malaysia,0.6086932585600732,0.1976664018959571
male,0.4536093288644353,0.48013643880777057
malese,0.6086932585600732,0.1976664018959571
mall,0.41862372541799675,0.5524183611087784
mama,0.3690457133425946,0.5550270522447023
man,0.6546214755921695,0.6783346478269158
manage,0.4856365921099449,0.5120839934719636
managed,0.47011210161583683,0.4965213271142267
manchester,0.16390567173594725,0.615752592673383
mandatory,0.3690457133425946,0.5550270522447023
mandy,0.5367048990104405,0.40277537424564336
mangia,0.16390567173594725,0.615752592673383
mango,0.3195702890278771,0.5973432214933083
manly,0.4536093288644353,0.48013643880777057
map,0.6086932585600732,0.1976664018959571
marathon,0.5367048990104405,0.40277537424564336
maria,0.47011210161583683,0.4965213271142267
mario,0.6349753473495704,0.1976664018959571
mark,0.47011210161583683,0.4965213271142267
market,0.4473993910663855,0.5583070582109272
marketing,0.16390567173594725,0.615752592673383
marriage,0.5367048990104405,0.40277537424564336
married,0.35047196605363873,0.6262668758230319
marrow,0.16390567173594725,0.615752592673383
marry,0.41922078583534245,0.6312536964946424
mart,0.5367048990104405,0.40277537424564336
martha,0.6086932585600732,0.1976664018959571
martin,0.5367048990104405,0.40277537424564336
martini,0.5367048990104405,0.40277537424564336
marvin,0.4536093288644353,0.48013643880777057
mary,0.6494537369800241,0.3051011444443275
mass,0.3690457133425946,0.5550270522447023
massage,0.3195702890278771,0.5973432214933083
massive,0.5762488405982867,0.41424260589355727
match,0.5314624618768268,0.4500079096009449
matches,0.4536093288644353,0.48013643880777057
mate,0.8084485912266853,0.2449446667046005
material,0.6086932585600732,0.1976664018959571
mates,0.6349753473495704,0.1976664018959571
matey,0.6086932585600732,0.1976664018959571
math,0.5168732584857327,0.5958161420227419
maths,0.6349753473495704,0.1976664018959571
matt,0.6086932585600732,0.1976664018959571
matter,0.3684349162855325,0.6555019694406568
matters,0.6086932585600732,0.1976664018959571
matthew,0.4536093288644353,0.48013643880777057
mature,0.6349753473495704,0.1976664018959571
mau,0.6086932585600732,0.1976664018959571
maven,0.6086932585600732,0.1976664018959571
max,0.3690457133425946,0.5550270522447023
maybe,0.8011722981442151,0.4916455885371316
mayer,0.6086932585600732,0.1976664018959571
mb,0.16390567173594725,0.6398684002920534
mc,0.6086932585600732,0.1976664018959571
mcd,0.5367048990104405,0.40277537424564336
mcfly,0.5837460313914558,0.3559149984563499
mcm,0.16390567173594725,0.615752592673383
mcmahon,0.16390567173594725,0.7452026472878557
mco,0.6086932585600732,0.1976664018959571
meal,0.47011210161583683,0.4965213271142267
mean,0.7785352386334448,0.49556047738616904
meaning,0.3195702890278771,0.5973432214933083
means,0.7073290078986845,0.47944711246043925
meant,0.6761607043780581,0.2901356130963729
meantime,0.6086932585600732,0.1976664018959571
meat,0.3690457133425946,0.5550270522447023
meatballs,0.4536093288644353,0.48013643880777057
med,0.3690457133425946,0.5550270522447023
media,0.6709936427074621,0.3474301277921851
medical,0.3690457133425946,0.5550270522447023
medication,0.16390567173594725,0.615752592673383
medicine,0.3195702890278771,0.5973432214933083
medium,0.6086932585600732,0.1976664018959571
meds,0.35039782010531756,0.6805750488451963
mee,0.41862372541799675,0.5524183611087784
meee,0.16390567173594725,0.6398684002920534
meeee,0.3690457133425946,0.5550270522447023
meeeeee,0.16390567173594725,0.615752592673383
meester,0.4536093288644353,0.48013643880777057
meet,0.7200392281559559,0.5004950710399827
meeting,0.6071702435394569,0.6429379515197265
meetings,0.5367048990104405,0.40277537424564336
meets,0.16390567173594725,0.615752592673383
megan,0.6086932585600732,0.1976664018959571
meh,0.3195702890278771,0.5973432214933083
mein,0.3690457133425946,0.5550270522447023
mel,0.4536093288644353,0.48013643880777057
melbourne,0.6349753473495704,0.1976664018959571
melissa,0.16390567173594725,0.615752592673383
melted,0.4536093288644353,0.48013643880777057
melting,0.4536093288644353,0.48013643880777057
member,0.5314624618768268,0.4500079096009449
members,0.47011210161583683,0.4965213271142267
memories,0.5367048990104405,0.40277537424564336
memory,0.3276739607001532,0.6548181028808971
men,0.7144744116152021,0.36061603812196424
ment,0.5367048990104405,0.40277537424564336
mental,0.6086932585600732,0.1976664018959571
mention,0.46909222137514456,0.5669662481926211
mentioned,0.6761607043780581,0.2901356130963729
menu,0.4536093288644353,0.48013643880777057
merch,0.16390567173594725,0.615752592673383
mere,0.6086932585600732,0.1976664018959571
mesa,0.6086932585600732,0.1976664018959571
mess,0.5367048990104405,0.40277537424564336
message,0.5241448007022869,0.637190801483223
messages,0.5367048990104405,0.40277537424564336
messed,0.16390567173594725,0.615752592673383
messenger,0.6349753473495704,0.1976664018959571
messing,0.16390567173594725,0.6398684002920534
messy,0.16390567173594725,0.615752592673383
met,0.4427650303252256,0.6362572042289485
metal,0.3690457133425946,0.5550270522447023
metallica,0.6086932585600732,0.1976664018959571
methinks,0.5367048990104405,0.40277537424564336
method,0.6086932585600732,0.1976664018959571
metro,0.41862372541799675,0.5524183611087784
mexican,0.6086932585600732,0.1976664018959571
mexico,0.3690457133425946,0.5550270522447023
mhm,0.4536093288644353,0.48013643880777057
mi,0.5367048990104405,0.40277537424564336
mia,0.3690457133425946,0.5550270522447023
miami,0.16390567173594725,0.7630151552061993
mib,0.6086932585600732,0.1976664018959571
mic,0.47011210161583683,0.4965213271142267
mice,0.4536093288644353,0.48013643880777057
michael,0.5314624618768268,0.4500079096009449
michelle,0.5837460313914558,0.3559149984563499
michigan,0.3690457133425946,0.5550270522447023
mick,0.4536093288644353,0.48013643880777057
microsoft,0.3798954132446282,0.5931494454961559
mid,0.41862372541799675,0.5524183611087784
middle,0.4422977964167994,0.6012200714146652
midnight,0.5001769808352083,0.5268110026546757
midway,0.4536093288644353,0.48013643880777057
midwife,0.16390567173594725,0.615752592673383
mighty,0.6086932585600732,0.1976664018959571
migraine,0.16390567173594725,0.6398684002920534
mii,0.16390567173594725,0.615752592673383
mike,0.5367048990104405,0.40277537424564336
mil,0.6086932585600732,0.1976664018959571
mile,0.3195702890278771,0.5973432214933083
miles,0.3195702890278771,0.5973432214933083
miley,0.5766841133537915,0.44903614268144293
milk,0.6432995839143331,0.4597700527096319
million,0.5359565580279563,0.4777649667370324
min,0.526342254432485,0.5537506773953051
mind,0.6389996027847795,0.660130848682362
mines,0.4536093288644353,0.48013643880777057
mini,0.6112568269094343,0.4250188610678577
mins,0.5522327405161609,0.5170013524445528
mint,0.6349753473495704,0.1976664018959571
minus,0.6086932585600732,0.1976664018959571
minute,0.4636100195084136,0.6080802916422244
minutes,0.4798768482447376,0.6476411687155568
minx,0.4536093288644353,0.48013643880777057
miracle,0.16390567173594725,0.663028552771
miracles,0.5367048990104405,0.40277537424564336
mirror,0.4536093288644353,0.48013643880777057
miserable,0.5367048990104405,0.40277537424564336
miss,0.32729692435994046,0.8915079735599605
missed,0.2374135880473361,0.9209447293360684
misses,0.41862372541799675,0.5524183611087784
missing,0.25310154929974726,0.9079704041263593
misss,0.16390567173594725,0.615752592673383
missus,0.6086932585600732,0.1976664018959571
mist,0.6086932585600732,0.1976664018959571
mistake,0.3195702890278771,0.5973432214933083
mistaken,0.4536093288644353,0.48013643880777057
mistakes,0.5762488405982867,0.41424260589355727
mix,0.5314624618768268,0.4500079096009449
mixed,0.5837460313914558,0.3559149984563499
mixes,0.6086932585600732,0.1976664018959571
mixtape,0.47011210161583683,0.4965213271142267
mk,0.4536093288644353,0.48013643880777057
mkay,0.6086932585600732,0.1976664018959571
mm,0.5367048990104405,0.40277537424564336
mmm,0.7275818653496282,0.1976664018959571
mmmm,0.5766841133537915,0.44903614268144293
mmmmm,0.6086932585600732,0.1976664018959571
mmmmmm,0.6349753473495704,0.1976664018959571
mo,0.6417171506751551,0.43511441597858763
mobile,0.4159168237072703,0.5956891342690475
mobtv,0.16390567173594725,0.615752592673383
mocha,0.4536093288644353,0.48013643880777057
mock,0.4536093288644353,0.48013643880777057
mode,0.5435809833509554,0.49902430440483864
model,0.41862372541799675,0.5524183611087784
mom,0.4547678817901784,0.7926798593311912
moment,0.6050835675356683,0.6023445604568468
moments,0.16390567173594725,0.615752592673383
momma,0.3195702890278771,0.5973432214933083
mommy,0.16390567173594725,0.7452026472878557
moms,0.16390567173594725,0.615752592673383
mon,0.35047196605363873,0.6262668758230319
monday,0.54565294526989,0.6499812335863663
mondays,0.47011210161583683,0.4965213271142267
money,0.4111748202887267,0.8369582788431491
monitor,0.5367048990104405,0.40277537424564336
monster,0.5367048990104405,0.40277537424564336
monsters,0.6086932585600732,0.1976664018959571
montana,0.5314624618768268,0.4500079096009449
month,0.4528297542696746,0.7124891958113428
months,0.5208279521601891,0.6642106985207202
montreal,0.5367048990104405,0.40277537424564336
moo,0.4536093288644353,0.48013643880777057
mood,0.5294389053365414,0.6049609154068136
moon,0.6600643894977646,0.1976664018959571
moot,0.6349753473495704,0.1976664018959571
morn,0.6125150343291683,0.3865831381603688
mornin,0.5837460313914558,0.3559149984563499
morning,0.7705153865430086,0.5436562326222723
mornings,0.4856365921099449,0.5120839934719636
moro,0.3690457133425946,0.5550270522447023
moron,0.4536093288644353,0.48013643880777057
morris,0.4536093288644353,0.48013643880777057
morro,0.4536093288644353,0.48013643880777057
morrow,0.41862372541799675,0.5524183611087784
moss,0.4536093288644353,0.48013643880777057
mother,0.4159168237072703,0.5956891342690475
motivated,0.16390567173594725,0.615752592673383
motivation,0.3195702890278771,0.5973432214933083
motor,0.16390567173594725,0.615752592673383
motto,0.6086932585600732,0.1976664018959571
mountain,0.6086932585600732,0.1976664018959571
mourning,0.16390567173594725,0.6398684002920534
mouse,0.6494537369800241,0.3051011444443275
mouth,0.4473993910663855,0.5583070582109272
moved,0.24130857473627085,0.7043832926803943
movie,0.7859149946312041,0.5044318417162827
movies,0.5001769808352083,0.5268110026546757
movin,0.3690457133425946,0.5550270522447023
moving,0.5168732584857327,0.5958161420227419
moz,0.16390567173594725,0.6398684002920534
mp,0.7064063315271382,0.1976664018959571
mps,0.6086932585600732,0.1976664018959571
mr,0.723037768900786,0.4690580530950844
mrs,0.5837460313914558,0.3559149984563499
mrw,0.16390567173594725,0.663028552771
ms,0.42429428733108615,0.6617028856994396
msg,0.6086932585600732,0.1976664018959571
msgs,0.4536093288644353,0.48013643880777057
msn,0.4422977964167994,0.6012200714146652
mt,0.6600643894977646,0.1976664018959571
mtb,0.4536093288644353,0.48013643880777057
muchh,0.3690457133425946,0.5550270522447023
mucho,0.5367048990104405,0.40277537424564336
mud,0.4536093288644353,0.48013643880777057
muffin,0.16390567173594725,0.615752592673383
muffler,0.16390567173594725,0.615752592673383
mug,0.5367048990104405,0.40277537424564336
muh,0.16390567173594725,0.615752592673383
mules,0.6086932585600732,0.1976664018959571
multi,0.6086932585600732,0.1976664018959571
multiple,0.5314624618768268,0.4500079096009449
multiply,0.6086932585600732,0.1976664018959571
mum,0.48716146624963536,0.5765456457085835
mummy,0.4536093288644353,0.48013643880777057
mums,0.4536093288644353,0.48013643880777057
munchkin,0.4536093288644353,0.48013643880777057
munroe,0.16390567173594725,0.615752592673383
murray,0.16390567173594725,0.7062727587826335
muscle,0.16390567173594725,0.615752592673383
muse,0.4536093288644353,0.48013643880777057
music,0.808888036949805,0.4611830231907646
musical,0.41862372541799675,0.5524183611087784
mwah,0.6349753473495704,0.1976664018959571
myspace,0.7921923213908477,0.3466197120359897
mysql,0.5367048990104405,0.40277537424564336
mz,0.4536093288644353,0.48013643880777057
na,0.5762488405982867,0.41424260589355727
nachos,0.4536093288644353,0.48013643880777057
nada,0.6086932585600732,0.1976664018959571
nah,0.6897984725058235,0.4533299158042806
nails,0.5837460313914558,0.3559149984563499
naman,0.4536093288644353,0.48013643880777057
named,0.7275818653496282,0.1976664018959571
names,0.5137399024456217,0.5406984527296647
nana,0.4536093288644353,0.48013643880777057
nap,0.4489682150342796,0.6911049352799018
napping,0.6349753473495704,0.1976664018959571
nas,0.4536093288644353,0.48013643880777057
nash,0.5367048990104405,0.40277537424564336
nashville,0.3690457133425946,0.5550270522447023
nasty,0.4856365921099449,0.5120839934719636
nat,0.16390567173594725,0.615752592673383
natasha,0.6086932585600732,0.1976664018959571
national,0.6193378862206035,0.3257824024888085
native,0.4536093288644353,0.48013643880777057
natural,0.4536093288644353,0.48013643880777057
nature,0.6086932585600732,0.1976664018959571
naughty,0.6086932585600732,0.1976664018959571
naw,0.6600643894977646,0.1976664018959571
nba,0.16390567173594725,0.615752592673383
nc,0.5367048990104405,0.40277537424564336
ncaa,0.6349753473495704,0.1976664018959571
nd,0.5677351906185062,0.5979140869119876
ne,0.5837460313914558,0.3559149984563499
neal,0.16390567173594725,0.7797284359943778
near,0.481720873700489,0.615454584526168
nearby,0.16390567173594725,0.615752592673383
nearing,0.16390567173594725,0.615752592673383
nearly,0.6129644143428824,0.4535860381600014
neat,0.7658817464104425,0.1976664018959571
necc,0.16390567173594725,0.615752592673383
neck,0.24130857473627085,0.7043832926803943
necklace,0.5367048990104405,0.40277537424564336
neda,0.16390567173594725,0.615752592673383
need,0.6026899960565317,0.7250414051526918
needa,0.16390567173594725,0.615752592673383
needed,0.6435729916698214,0.36483960708094054
needs,0.39240416718987364,0.7947201501910448
negative,0.16390567173594725,0.615752592673383
neighbors,0.6086932585600732,0.1976664018959571
neighbours,0.4473993910663855,0.5583070582109272
nephew,0.6086932585600732,0.1976664018959571
nerd,0.16390567173594725,0.615752592673383
nervous,0.41922078583534245,0.6312536964946424
nespresso,0.6086932585600732,0.1976664018959571
ness,0.16390567173594725,0.615752592673383
net,0.41922078583534245,0.6312536964946424
netflix,0.3690457133425946,0.5550270522447023
network,0.6129644143428824,0.4535860381600014
nevermind,0.4536093288644353,0.48013643880777057
new,0.7696541664536156,0.5448627448017728
newborn,0.6086932585600732,0.1976664018959571
newcastle,0.6600643894977646,0.1976664018959571
newest,0.16390567173594725,0.6398684002920534
news,0.43254213578690737,0.8347057031716096
newspaper,0.6086932585600732,0.1976664018959571
ng,0.4975414432717207,0.6229092617352494
nga,0.5367048990104405,0.40277537424564336
nh,0.3690457133425946,0.5550270522447023
nice,0.8612341066775075,0.38786603753839594
nicely,0.6838908396042429,0.1976664018959571
nicer,0.6349753473495704,0.1976664018959571
nick,0.5762488405982867,0.41424260589355727
night,0.7688028152446132,0.5460518131820503
nightmare,0.16390567173594725,0.6398684002920534
nightmares,0.4536093288644353,0.48013643880777057
nights,0.6125150343291683,0.3865831381603688
nighty,0.6600643894977646,0.1976664018959571
nikki,0.47011210161583683,0.4965213271142267
niley,0.16390567173594725,0.615752592673383
nin,0.5367048990104405,0.40277537424564336
nip,0.4536093288644353,0.48013643880777057
nite,0.7554344648363809,0.4742486209935366
nitey,0.6086932585600732,0.1976664018959571
nj,0.16390567173594725,0.6398684002920534
nk,0.16390567173594725,0.6398684002920534
nkotb,0.4536093288644353,0.48013643880777057
noches,0.6086932585600732,0.1976664018959571
noes,0.16390567173594725,0.615752592673383
nokia,0.3690457133425946,0.5550270522447023
non,0.3195702890278771,0.5973432214933083
nonsense,0.4536093288644353,0.48013643880777057
noodle,0.4536093288644353,0.48013643880777057
noon,0.2525179160217589,0.6818255400880073
nooo,0.2525179160217589,0.6818255400880073
noooo,0.16390567173594725,0.6398684002920534
nooooo,0.28849503950463556,0.6296060557408018
noooooo,0.16390567173594725,0.663028552771
nooooooo,0.16390567173594725,0.6851772250518793
nope,0.39326448689921806,0.7059910681124619
normal,0.6125150343291683,0.3865831381603688
normally,0.4536093288644353,0.48013643880777057
north,0.4536093288644353,0.48013643880777057
nose,0.46909222137514456,0.5669662481926211
note,0.35039782010531756,0.6805750488451963
notebook,0.4536093288644353,0.48013643880777057
nothin,0.3195702890278771,0.5973432214933083
notice,0.5837460313914558,0.3559149984563499
noticed,0.5522327405161609,0.5170013524445528
nottingham,0.5837460313914558,0.3559149984563499
novels,0.6086932585600732,0.1976664018959571
nowwwww,0.4536093288644353,0.48013643880777057
np,0.6086932585600732,0.1976664018959571
nsfw,0.5367048990104405,0.40277537424564336
nt,0.16390567173594725,0.663028552771
